Nome: Cambé, EstadoID: 16, CodigoIBGE: 4103701
Nome: Cambira, EstadoID: 16, CodigoIBGE: 4103800
Nome: Camboriú, EstadoID: 24, CodigoIBGE: 4203204
Nome: Cambuci, EstadoID: 19, CodigoIBGE: 3300902
Nome: Cambuí, EstadoID: 13, CodigoIBGE: 3110608
Nome: Cambuquira, EstadoID: 13, CodigoIBGE: 3110707
Nome: Cametá, EstadoID: 14, CodigoIBGE: 1502103
Nome: Camocim, EstadoID: 6, CodigoIBGE: 2302602
Nome: Camocim de São Félix, EstadoID: 17, CodigoIBGE: 2603504
Nome: Campanário, EstadoID: 13, CodigoIBGE: 3110806
Nome: Campanha, EstadoID: 13, CodigoIBGE: 3110905
Nome: Campestre, EstadoID: 2, CodigoIBGE: 2701357
Nome: Campestre, EstadoID: 13, CodigoIBGE: 3111002
Nome: Campestre da Serra, EstadoID: 21, CodigoIBGE: 4303673
Nome: Campestre de Goiás, EstadoID: 9, CodigoIBGE: 5204607
Nome: Campestre do Maranhão, EstadoID: 10, CodigoIBGE: 2102556
Nome: Campina da Lagoa, EstadoID: 16, CodigoIBGE: 4103909
Nome: Campina das Missões, EstadoID: 21, CodigoIBGE: 4303707
Nome: Campina do Monte Alegre, EstadoID: 25, CodigoIBGE: 3509452
Nome: Campina do Simão, EstadoID: 16, CodigoIBGE: 4103958
Nome: Campina Grande, EstadoID: 15, CodigoIBGE: 2504009
Nome: Campina Grande do Sul, EstadoID: 16, CodigoIBGE: 4104006
Nome: Campina Verde, EstadoID: 13, CodigoIBGE: 3111101
Nome: Campinaçu, EstadoID: 9, CodigoIBGE: 5204656
Nome: Campinápolis, EstadoID: 11, CodigoIBGE: 5102603
Nome: Campinas, EstadoID: 25, CodigoIBGE: 3509502
Nome: Campinas do Piauí, EstadoID: 18, CodigoIBGE: 2202109
Nome: Campinas do Sul, EstadoID: 21, CodigoIBGE: 4303806
Nome: Campinorte, EstadoID: 9, CodigoIBGE: 5204706
Nome: Campo Alegre, EstadoID: 2, CodigoIBGE: 2701407
Nome: Campo Alegre, EstadoID: 24, CodigoIBGE: 4203303
Nome: Campo Alegre de Goiás, EstadoID: 9, CodigoIBGE: 5204805
Nome: Campo Alegre de Lourdes, EstadoID: 5, CodigoIBGE: 2905909
Nome: Campo Alegre do Fidalgo, EstadoID: 18, CodigoIBGE: 2202117
Nome: Campo Azul, EstadoID: 13, CodigoIBGE: 3111150
Nome: Campo Belo, EstadoID: 13, CodigoIBGE: 3111200
Nome: Campo Belo do Sul, EstadoID: 24, CodigoIBGE: 4203402
Nome: Campo Bom, EstadoID: 21, CodigoIBGE: 4303905
Nome: Campo Bonito, EstadoID: 16, CodigoIBGE: 4104055
Nome: Campo do Brito, EstadoID: 26, CodigoIBGE: 2801009
Nome: Campo do Meio, EstadoID: 13, CodigoIBGE: 3111309
Nome: Campo do Tenente, EstadoID: 16, CodigoIBGE: 4104105
Nome: Campo Erê, EstadoID: 24, CodigoIBGE: 4203501
Nome: Campo Florido, EstadoID: 13, CodigoIBGE: 3111408
Nome: Campo Formoso, EstadoID: 5, CodigoIBGE: 2906006
Nome: Campo Grande, EstadoID: 20, CodigoIBGE: 2401305
Nome: Campo Grande, EstadoID: 2, CodigoIBGE: 2701506
Nome: Campo Grande, EstadoID: 12, CodigoIBGE: 5002704
Nome: Campo Grande do Piauí, EstadoID: 18, CodigoIBGE: 2202133
Nome: Campo Largo, EstadoID: 16, CodigoIBGE: 4104204
Nome: Campo Largo do Piauí, EstadoID: 18, CodigoIBGE: 2202174
Nome: Campo Limpo de Goiás, EstadoID: 9, CodigoIBGE: 5204854
Nome: Campo Limpo Paulista, EstadoID: 25, CodigoIBGE: 3509601
Nome: Campo Magro, EstadoID: 16, CodigoIBGE: 4104253
Nome: Campo Maior, EstadoID: 18, CodigoIBGE: 2202208
Nome: Campo Mourão, EstadoID: 16, CodigoIBGE: 4104303
Nome: Campo Novo, EstadoID: 21, CodigoIBGE: 4304002
Nome: Campo Novo de Rondônia, EstadoID: 22, CodigoIBGE: 1100700
Nome: Campo Novo do Parecis, EstadoID: 11, CodigoIBGE: 5102637
Nome: Campo Redondo, EstadoID: 20, CodigoIBGE: 2402105
Nome: Campo Verde, EstadoID: 11, CodigoIBGE: 5102678
Nome: Campos Altos, EstadoID: 13, CodigoIBGE: 3111507
Nome: Campos Belos, EstadoID: 9, CodigoIBGE: 5204904
Nome: Campos Borges, EstadoID: 21, CodigoIBGE: 4304101
Nome: Campos de Júlio, EstadoID: 11, CodigoIBGE: 5102686
Nome: Campos do Jordão, EstadoID: 25, CodigoIBGE: 3509700
Nome: Campos dos Goytacazes, EstadoID: 19, CodigoIBGE: 3301009
Nome: Campos Gerais, EstadoID: 13, CodigoIBGE: 3111606
Nome: Campos Lindos, EstadoID: 27, CodigoIBGE: 1703842
Nome: Campos Novos, EstadoID: 24, CodigoIBGE: 4203600
Nome: Campos Novos Paulista, EstadoID: 25, CodigoIBGE: 3509809
Nome: Campos Sales, EstadoID: 6, CodigoIBGE: 2302701
Nome: Campos Verdes, EstadoID: 9, CodigoIBGE: 5204953
Nome: Camutanga, EstadoID: 17, CodigoIBGE: 2603603
Nome: Cana Verde, EstadoID: 13, CodigoIBGE: 3111903
Nome: Canaã, EstadoID: 13, CodigoIBGE: 3111705
Nome: Canaã dos Carajás, EstadoID: 14, CodigoIBGE: 1502152
Nome: Canabrava do Norte, EstadoID: 11, CodigoIBGE: 5102694
Nome: Cananéia, EstadoID: 25, CodigoIBGE: 3509908
Nome: Canapi, EstadoID: 2, CodigoIBGE: 2701605
Nome: Canápolis, EstadoID: 5, CodigoIBGE: 2906105
Nome: Canápolis, EstadoID: 13, CodigoIBGE: 3111804
Nome: Canarana, EstadoID: 5, CodigoIBGE: 2906204
Nome: Canarana, EstadoID: 11, CodigoIBGE: 5102702
Nome: Canas, EstadoID: 25, CodigoIBGE: 3509957
Nome: Canavieira, EstadoID: 18, CodigoIBGE: 2202251
Nome: Canavieiras, EstadoID: 5, CodigoIBGE: 2906303
Nome: Candeal, EstadoID: 5, CodigoIBGE: 2906402
Nome: Candeias, EstadoID: 5, CodigoIBGE: 2906501
Nome: Candeias, EstadoID: 13, CodigoIBGE: 3112000
Nome: Candeias do Jamari, EstadoID: 22, CodigoIBGE: 1100809
Nome: Candelária, EstadoID: 21, CodigoIBGE: 4304200
Nome: Candiba, EstadoID: 5, CodigoIBGE: 2906600
Nome: Cândido de Abreu, EstadoID: 16, CodigoIBGE: 4104402
Nome: Cândido Godói, EstadoID: 21, CodigoIBGE: 4304309
Nome: Cândido Mendes, EstadoID: 10, CodigoIBGE: 2102606
Nome: Cândido Mota, EstadoID: 25, CodigoIBGE: 3510005
Nome: Cândido Rodrigues, EstadoID: 25, CodigoIBGE: 3510104
Nome: Cândido Sales, EstadoID: 5, CodigoIBGE: 2906709
Nome: Candiota, EstadoID: 21, CodigoIBGE: 4304358
Nome: Candói, EstadoID: 16, CodigoIBGE: 4104428
Nome: Canela, EstadoID: 21, CodigoIBGE: 4304408
Nome: Canelinha, EstadoID: 24, CodigoIBGE: 4203709
Nome: Canguaretama, EstadoID: 20, CodigoIBGE: 2402204
Nome: Canguçu, EstadoID: 21, CodigoIBGE: 4304507
Nome: Canhoba, EstadoID: 26, CodigoIBGE: 2801108
Nome: Canhotinho, EstadoID: 17, CodigoIBGE: 2603702
Nome: Canindé, EstadoID: 6, CodigoIBGE: 2302800
Nome: Canindé de São Francisco, EstadoID: 26, CodigoIBGE: 2801207
Nome: Canitar, EstadoID: 25, CodigoIBGE: 3510153
Nome: Canoas, EstadoID: 21, CodigoIBGE: 4304606
Nome: Canoinhas, EstadoID: 24, CodigoIBGE: 4203808
Nome: Cansanção, EstadoID: 5, CodigoIBGE: 2906808
Nome: Cantá, EstadoID: 23, CodigoIBGE: 1400175
Nome: Cantagalo, EstadoID: 13, CodigoIBGE: 3112059
Nome: Cantagalo, EstadoID: 19, CodigoIBGE: 3301108
Nome: Cantagalo, EstadoID: 16, CodigoIBGE: 4104451
Nome: Cantanhede, EstadoID: 10, CodigoIBGE: 2102705
Nome: Canto do Buriti, EstadoID: 18, CodigoIBGE: 2202307
Nome: Canudos, EstadoID: 5, CodigoIBGE: 2906824
Nome: Canudos do Vale, EstadoID: 21, CodigoIBGE: 4304614
Nome: Canutama, EstadoID: 4, CodigoIBGE: 1300904
Nome: Capanema, EstadoID: 14, CodigoIBGE: 1502202
Nome: Capanema, EstadoID: 16, CodigoIBGE: 4104501
Nome: Capão Alto, EstadoID: 24, CodigoIBGE: 4203253
Nome: Capão Bonito, EstadoID: 25, CodigoIBGE: 3510203
Nome: Capão Bonito do Sul, EstadoID: 21, CodigoIBGE: 4304622
Nome: Capão da Canoa, EstadoID: 21, CodigoIBGE: 4304630
Nome: Capão do Cipó, EstadoID: 21, CodigoIBGE: 4304655
Nome: Capão do Leão, EstadoID: 21, CodigoIBGE: 4304663
Nome: Caparaó, EstadoID: 13, CodigoIBGE: 3112109
Nome: Capela, EstadoID: 2, CodigoIBGE: 2701704
Nome: Capela, EstadoID: 26, CodigoIBGE: 2801306
Nome: Capela de Santana, EstadoID: 21, CodigoIBGE: 4304689
Nome: Capela do Alto, EstadoID: 25, CodigoIBGE: 3510302
Nome: Capela do Alto Alegre, EstadoID: 5, CodigoIBGE: 2906857
Nome: Capela Nova, EstadoID: 13, CodigoIBGE: 3112208
Nome: Capelinha, EstadoID: 13, CodigoIBGE: 3112307
Nome: Capetinga, EstadoID: 13, CodigoIBGE: 3112406
Nome: Capim, EstadoID: 15, CodigoIBGE: 2504033
Nome: Capim Branco, EstadoID: 13, CodigoIBGE: 3112505
Nome: Capim Grosso, EstadoID: 5, CodigoIBGE: 2906873
Nome: Capinópolis, EstadoID: 13, CodigoIBGE: 3112604
Nome: Capinzal, EstadoID: 24, CodigoIBGE: 4203907
Nome: Capinzal do Norte, EstadoID: 10, CodigoIBGE: 2102754
Nome: Capistrano, EstadoID: 6, CodigoIBGE: 2302909
Nome: Capitão, EstadoID: 21, CodigoIBGE: 4304697
Nome: Capitão Andrade, EstadoID: 13, CodigoIBGE: 3112653
Nome: Capitão de Campos, EstadoID: 18, CodigoIBGE: 2202406
Nome: Capitão Enéas, EstadoID: 13, CodigoIBGE: 3112703
Nome: Capitão Gervásio Oliveira, EstadoID: 18, CodigoIBGE: 2202455
Nome: Capitão Leônidas Marques, EstadoID: 16, CodigoIBGE: 4104600
Nome: Capitão Poço, EstadoID: 14, CodigoIBGE: 1502301
Nome: Capitólio, EstadoID: 13, CodigoIBGE: 3112802
Nome: Capivari, EstadoID: 25, CodigoIBGE: 3510401
Nome: Capivari de Baixo, EstadoID: 24, CodigoIBGE: 4203956
Nome: Capivari do Sul, EstadoID: 21, CodigoIBGE: 4304671
Nome: Capixaba, EstadoID: 1, CodigoIBGE: 1200179
Nome: Capoeiras, EstadoID: 17, CodigoIBGE: 2603801
Nome: Caputira, EstadoID: 13, CodigoIBGE: 3112901
Nome: Caraá, EstadoID: 21, CodigoIBGE: 4304713
Nome: Caracaraí, EstadoID: 23, CodigoIBGE: 1400209
Nome: Caracol, EstadoID: 18, CodigoIBGE: 2202505
Nome: Caracol, EstadoID: 12, CodigoIBGE: 5002803
Nome: Caraguatatuba, EstadoID: 25, CodigoIBGE: 3510500
Nome: Caraí, EstadoID: 13, CodigoIBGE: 3113008
Nome: Caraíbas, EstadoID: 5, CodigoIBGE: 2906899
Nome: Carambeí, EstadoID: 16, CodigoIBGE: 4104659
Nome: Caranaíba, EstadoID: 13, CodigoIBGE: 3113107
Nome: Carandaí, EstadoID: 13, CodigoIBGE: 3113206
Nome: Carangola, EstadoID: 13, CodigoIBGE: 3113305
Nome: Carapebus, EstadoID: 19, CodigoIBGE: 3300936
Nome: Carapicuíba, EstadoID: 25, CodigoIBGE: 3510609
Nome: Caratinga, EstadoID: 13, CodigoIBGE: 3113404
Nome: Carauari, EstadoID: 4, CodigoIBGE: 1301001
Nome: Caraúbas, EstadoID: 20, CodigoIBGE: 2402303
Nome: Caraúbas, EstadoID: 15, CodigoIBGE: 2504074
Nome: Caraúbas do Piauí, EstadoID: 18, CodigoIBGE: 2202539
Nome: Caravelas, EstadoID: 5, CodigoIBGE: 2906907
Nome: Carazinho, EstadoID: 21, CodigoIBGE: 4304705
Nome: Carbonita, EstadoID: 13, CodigoIBGE: 3113503
Nome: Cardeal da Silva, EstadoID: 5, CodigoIBGE: 2907004
Nome: Cardoso, EstadoID: 25, CodigoIBGE: 3510708
Nome: Cardoso Moreira, EstadoID: 19, CodigoIBGE: 3301157
Nome: Careaçu, EstadoID: 13, CodigoIBGE: 3113602
Nome: Careiro, EstadoID: 4, CodigoIBGE: 1301100
Nome: Careiro da Várzea, EstadoID: 4, CodigoIBGE: 1301159
Nome: Cariacica, EstadoID: 8, CodigoIBGE: 3201308
Nome: Caridade, EstadoID: 6, CodigoIBGE: 2303006
Nome: Caridade do Piauí, EstadoID: 18, CodigoIBGE: 2202554
Nome: Carinhanha, EstadoID: 5, CodigoIBGE: 2907103
Nome: Carira, EstadoID: 26, CodigoIBGE: 2801405
Nome: Cariré, EstadoID: 6, CodigoIBGE: 2303105
Nome: Cariri do Tocantins, EstadoID: 27, CodigoIBGE: 1703867
Nome: Caririaçu, EstadoID: 6, CodigoIBGE: 2303204
Nome: Cariús, EstadoID: 6, CodigoIBGE: 2303303
Nome: Carlinda, EstadoID: 11, CodigoIBGE: 5102793
Nome: Carlópolis, EstadoID: 16, CodigoIBGE: 4104709
Nome: Carlos Barbosa, EstadoID: 21, CodigoIBGE: 4304804
Nome: Carlos Chagas, EstadoID: 13, CodigoIBGE: 3113701
Nome: Carlos Gomes, EstadoID: 21, CodigoIBGE: 4304853
Nome: Carmésia, EstadoID: 13, CodigoIBGE: 3113800
Nome: Carmo, EstadoID: 19, CodigoIBGE: 3301207
Nome: Carmo da Cachoeira, EstadoID: 13, CodigoIBGE: 3113909
Nome: Carmo da Mata, EstadoID: 13, CodigoIBGE: 3114006
Nome: Carmo de Minas, EstadoID: 13, CodigoIBGE: 3114105
Nome: Carmo do Cajuru, EstadoID: 13, CodigoIBGE: 3114204
Nome: Carmo do Paranaíba, EstadoID: 13, CodigoIBGE: 3114303
Nome: Carmo do Rio Claro, EstadoID: 13, CodigoIBGE: 3114402
Nome: Carmo do Rio Verde, EstadoID: 9, CodigoIBGE: 5205000
Nome: Carmolândia, EstadoID: 27, CodigoIBGE: 1703883
Nome: Carmópolis, EstadoID: 26, CodigoIBGE: 2801504
Nome: Carmópolis de Minas, EstadoID: 13, CodigoIBGE: 3114501
Nome: Carnaíba, EstadoID: 17, CodigoIBGE: 2603900
Nome: Carnaúba dos Dantas, EstadoID: 20, CodigoIBGE: 2402402
Nome: Carnaubais, EstadoID: 20, CodigoIBGE: 2402501
Nome: Carnaubal, EstadoID: 6, CodigoIBGE: 2303402
Nome: Carnaubeira da Penha, EstadoID: 17, CodigoIBGE: 2603926
Nome: Carneirinho, EstadoID: 13, CodigoIBGE: 3114550
Nome: Carneiros, EstadoID: 2, CodigoIBGE: 2701803
Nome: Caroebe, EstadoID: 23, CodigoIBGE: 1400233
Nome: Carolina, EstadoID: 10, CodigoIBGE: 2102804
Nome: Carpina, EstadoID: 17, CodigoIBGE: 2604007
Nome: Carrancas, EstadoID: 13, CodigoIBGE: 3114600
Nome: Carrapateira, EstadoID: 15, CodigoIBGE: 2504108
Nome: Carrasco Bonito, EstadoID: 27, CodigoIBGE: 1703891
Nome: Caruaru, EstadoID: 17, CodigoIBGE: 2604106
Nome: Carutapera, EstadoID: 10, CodigoIBGE: 2102903
Nome: Carvalhópolis, EstadoID: 13, CodigoIBGE: 3114709
Nome: Carvalhos, EstadoID: 13, CodigoIBGE: 3114808
Nome: Casa Branca, EstadoID: 25, CodigoIBGE: 3510807
Nome: Casa Grande, EstadoID: 13, CodigoIBGE: 3114907
Nome: Casa Nova, EstadoID: 5, CodigoIBGE: 2907202
Nome: Casca, EstadoID: 21, CodigoIBGE: 4304903
Nome: Cascalho Rico, EstadoID: 13, CodigoIBGE: 3115003
Nome: Cascavel, EstadoID: 6, CodigoIBGE: 2303501
Nome: Cascavel, EstadoID: 16, CodigoIBGE: 4104808
Nome: Caseara, EstadoID: 27, CodigoIBGE: 1703909
Nome: Caseiros, EstadoID: 21, CodigoIBGE: 4304952
Nome: Casimiro de Abreu, EstadoID: 19, CodigoIBGE: 3301306
Nome: Casinhas, EstadoID: 17, CodigoIBGE: 2604155
Nome: Casserengue, EstadoID: 15, CodigoIBGE: 2504157
Nome: Cássia, EstadoID: 13, CodigoIBGE: 3115102
Nome: Cássia dos Coqueiros, EstadoID: 25, CodigoIBGE: 3510906
Nome: Cassilândia, EstadoID: 12, CodigoIBGE: 5002902
Nome: Castanhal, EstadoID: 14, CodigoIBGE: 1502400
Nome: Castanheira, EstadoID: 11, CodigoIBGE: 5102850
Nome: Castanheiras, EstadoID: 22, CodigoIBGE: 1100908
Nome: Castelândia, EstadoID: 9, CodigoIBGE: 5205059
Nome: Castelo, EstadoID: 8, CodigoIBGE: 3201407
Nome: Castelo do Piauí, EstadoID: 18, CodigoIBGE: 2202604
Nome: Castilho, EstadoID: 25, CodigoIBGE: 3511003
Nome: Castro, EstadoID: 16, CodigoIBGE: 4104907
Nome: Castro Alves, EstadoID: 5, CodigoIBGE: 2907301
Nome: Cataguases, EstadoID: 13, CodigoIBGE: 3115300
Nome: Catalão, EstadoID: 9, CodigoIBGE: 5205109
Nome: Catanduva, EstadoID: 25, CodigoIBGE: 3511102
Nome: Catanduvas, EstadoID: 16, CodigoIBGE: 4105003
Nome: Catanduvas, EstadoID: 24, CodigoIBGE: 4204004
Nome: Catarina, EstadoID: 6, CodigoIBGE: 2303600
Nome: Catas Altas, EstadoID: 13, CodigoIBGE: 3115359
Nome: Catas Altas da Noruega, EstadoID: 13, CodigoIBGE: 3115409
Nome: Catende, EstadoID: 17, CodigoIBGE: 2604205
Nome: Catiguá, EstadoID: 25, CodigoIBGE: 3511201
Nome: Catingueira, EstadoID: 15, CodigoIBGE: 2504207
Nome: Catolândia, EstadoID: 5, CodigoIBGE: 2907400
Nome: Catolé do Rocha, EstadoID: 15, CodigoIBGE: 2504306
Nome: Catu, EstadoID: 5, CodigoIBGE: 2907509
Nome: Catuípe, EstadoID: 21, CodigoIBGE: 4305009
Nome: Catuji, EstadoID: 13, CodigoIBGE: 3115458
Nome: Catunda, EstadoID: 6, CodigoIBGE: 2303659
Nome: Caturaí, EstadoID: 9, CodigoIBGE: 5205208
Nome: Caturama, EstadoID: 5, CodigoIBGE: 2907558
Nome: Caturité, EstadoID: 15, CodigoIBGE: 2504355
Nome: Catuti, EstadoID: 13, CodigoIBGE: 3115474
Nome: Caucaia, EstadoID: 6, CodigoIBGE: 2303709
Nome: Cavalcante, EstadoID: 9, CodigoIBGE: 5205307
Nome: Caxambu, EstadoID: 13, CodigoIBGE: 3115508
Nome: Caxambu do Sul, EstadoID: 24, CodigoIBGE: 4204103
Nome: Caxias, EstadoID: 10, CodigoIBGE: 2103000
Nome: Caxias do Sul, EstadoID: 21, CodigoIBGE: 4305108
Nome: Caxingó, EstadoID: 18, CodigoIBGE: 2202653
Nome: Ceará-Mirim, EstadoID: 20, CodigoIBGE: 2402600
Nome: Cedral, EstadoID: 10, CodigoIBGE: 2103109
Nome: Cedral, EstadoID: 25, CodigoIBGE: 3511300
Nome: Cedro, EstadoID: 6, CodigoIBGE: 2303808
Nome: Cedro, EstadoID: 17, CodigoIBGE: 2604304
Nome: Cedro de São João, EstadoID: 26, CodigoIBGE: 2801603
Nome: Cedro do Abaeté, EstadoID: 13, CodigoIBGE: 3115607
Nome: Celso Ramos, EstadoID: 24, CodigoIBGE: 4204152
Nome: Centenário, EstadoID: 27, CodigoIBGE: 1704105
Nome: Centenário, EstadoID: 21, CodigoIBGE: 4305116
Nome: Centenário do Sul, EstadoID: 16, CodigoIBGE: 4105102
Nome: Central, EstadoID: 5, CodigoIBGE: 2907608
Nome: Central de Minas, EstadoID: 13, CodigoIBGE: 3115706
Nome: Central do Maranhão, EstadoID: 10, CodigoIBGE: 2103125
Nome: Centralina, EstadoID: 13, CodigoIBGE: 3115805
Nome: Centro do Guilherme, EstadoID: 10, CodigoIBGE: 2103158
Nome: Centro Novo do Maranhão, EstadoID: 10, CodigoIBGE: 2103174
Nome: Cerejeiras, EstadoID: 22, CodigoIBGE: 1100056
Nome: Ceres, EstadoID: 9, CodigoIBGE: 5205406
Nome: Cerqueira César, EstadoID: 25, CodigoIBGE: 3511409
Nome: Cerquilho, EstadoID: 25, CodigoIBGE: 3511508
Nome: Cerrito, EstadoID: 21, CodigoIBGE: 4305124
Nome: Cerro Azul, EstadoID: 16, CodigoIBGE: 4105201
Nome: Cerro Branco, EstadoID: 21, CodigoIBGE: 4305132
Nome: Cerro Corá, EstadoID: 20, CodigoIBGE: 2402709
Nome: Cerro Grande, EstadoID: 21, CodigoIBGE: 4305157
Nome: Cerro Grande do Sul, EstadoID: 21, CodigoIBGE: 4305173
Nome: Cerro Largo, EstadoID: 21, CodigoIBGE: 4305207
Nome: Cerro Negro, EstadoID: 24, CodigoIBGE: 4204178
Nome: Cesário Lange, EstadoID: 25, CodigoIBGE: 3511607
Nome: Céu Azul, EstadoID: 16, CodigoIBGE: 4105300
Nome: Cezarina, EstadoID: 9, CodigoIBGE: 5205455
Nome: Chã de Alegria, EstadoID: 17, CodigoIBGE: 2604403
Nome: Chã Grande, EstadoID: 17, CodigoIBGE: 2604502
Nome: Chã Preta, EstadoID: 2, CodigoIBGE: 2701902
Nome: Chácara, EstadoID: 13, CodigoIBGE: 3115904
Nome: Chalé, EstadoID: 13, CodigoIBGE: 3116001
Nome: Chapada, EstadoID: 21, CodigoIBGE: 4305306
Nome: Chapada da Natividade, EstadoID: 27, CodigoIBGE: 1705102
Nome: Chapada de Areia, EstadoID: 27, CodigoIBGE: 1704600
Nome: Chapada do Norte, EstadoID: 13, CodigoIBGE: 3116100
Nome: Chapada dos Guimarães, EstadoID: 11, CodigoIBGE: 5103007
Nome: Chapada Gaúcha, EstadoID: 13, CodigoIBGE: 3116159
Nome: Chapadão do Céu, EstadoID: 9, CodigoIBGE: 5205471
Nome: Chapadão do Lageado, EstadoID: 24, CodigoIBGE: 4204194
Nome: Chapadão do Sul, EstadoID: 12, CodigoIBGE: 5002951
Nome: Chapadinha, EstadoID: 10, CodigoIBGE: 2103208
Nome: Chapecó, EstadoID: 24, CodigoIBGE: 4204202
Nome: Charqueada, EstadoID: 25, CodigoIBGE: 3511706
Nome: Charqueadas, EstadoID: 21, CodigoIBGE: 4305355
Nome: Charrua, EstadoID: 21, CodigoIBGE: 4305371
Nome: Chaval, EstadoID: 6, CodigoIBGE: 2303907
Nome: Chavantes, EstadoID: 25, CodigoIBGE: 3557204
Nome: Chaves, EstadoID: 14, CodigoIBGE: 1502509
Nome: Chiador, EstadoID: 13, CodigoIBGE: 3116209
Nome: Chiapetta, EstadoID: 21, CodigoIBGE: 4305405
Nome: Chopinzinho, EstadoID: 16, CodigoIBGE: 4105409
Nome: Choró, EstadoID: 6, CodigoIBGE: 2303931
Nome: Chorozinho, EstadoID: 6, CodigoIBGE: 2303956
Nome: Chorrochó, EstadoID: 5, CodigoIBGE: 2907707
Nome: Chuí, EstadoID: 21, CodigoIBGE: 4305439
Nome: Chupinguaia, EstadoID: 22, CodigoIBGE: 1100924
Nome: Chuvisca, EstadoID: 21, CodigoIBGE: 4305447
Nome: Cianorte, EstadoID: 16, CodigoIBGE: 4105508
Nome: Cícero Dantas, EstadoID: 5, CodigoIBGE: 2907806
Nome: Cidade Gaúcha, EstadoID: 16, CodigoIBGE: 4105607
Nome: Cidade Ocidental, EstadoID: 9, CodigoIBGE: 5205497
Nome: Cidelândia, EstadoID: 10, CodigoIBGE: 2103257
Nome: Cidreira, EstadoID: 21, CodigoIBGE: 4305454
Nome: Cipó, EstadoID: 5, CodigoIBGE: 2907905
Nome: Cipotânea, EstadoID: 13, CodigoIBGE: 3116308
Nome: Ciríaco, EstadoID: 21, CodigoIBGE: 4305504
Nome: Claraval, EstadoID: 13, CodigoIBGE: 3116407
Nome: Claro dos Poções, EstadoID: 13, CodigoIBGE: 3116506
Nome: Cláudia, EstadoID: 11, CodigoIBGE: 5103056
Nome: Cláudio, EstadoID: 13, CodigoIBGE: 3116605
Nome: Clementina, EstadoID: 25, CodigoIBGE: 3511904
Nome: Clevelândia, EstadoID: 16, CodigoIBGE: 4105706
Nome: Coaraci, EstadoID: 5, CodigoIBGE: 2908002
Nome: Coari, EstadoID: 4, CodigoIBGE: 1301209
Nome: Cocal, EstadoID: 18, CodigoIBGE: 2202703
Nome: Cocal de Telha, EstadoID: 18, CodigoIBGE: 2202711
Nome: Cocal do Sul, EstadoID: 24, CodigoIBGE: 4204251
Nome: Cocal dos Alves, EstadoID: 18, CodigoIBGE: 2202729
Nome: Cocalinho, EstadoID: 11, CodigoIBGE: 5103106
Nome: Cocalzinho de Goiás, EstadoID: 9, CodigoIBGE: 5205513
Nome: Cocos, EstadoID: 5, CodigoIBGE: 2908101
Nome: Codajás, EstadoID: 4, CodigoIBGE: 1301308
Nome: Codó, EstadoID: 10, CodigoIBGE: 2103307
Nome: Coelho Neto, EstadoID: 10, CodigoIBGE: 2103406
Nome: Coimbra, EstadoID: 13, CodigoIBGE: 3116704
Nome: Coité do Nóia, EstadoID: 2, CodigoIBGE: 2702009
Nome: Coivaras, EstadoID: 18, CodigoIBGE: 2202737
Nome: Colares, EstadoID: 14, CodigoIBGE: 1502608
Nome: Colatina, EstadoID: 8, CodigoIBGE: 3201506
Nome: Colíder, EstadoID: 11, CodigoIBGE: 5103205
Nome: Colina, EstadoID: 25, CodigoIBGE: 3512001
Nome: Colinas, EstadoID: 10, CodigoIBGE: 2103505
Nome: Colinas, EstadoID: 21, CodigoIBGE: 4305587
Nome: Colinas do Sul, EstadoID: 9, CodigoIBGE: 5205521
Nome: Colinas do Tocantins, EstadoID: 27, CodigoIBGE: 1705508
Nome: Colméia, EstadoID: 27, CodigoIBGE: 1716703
Nome: Colniza, EstadoID: 11, CodigoIBGE: 5103254
Nome: Colômbia, EstadoID: 25, CodigoIBGE: 3512100
Nome: Colombo, EstadoID: 16, CodigoIBGE: 4105805
Nome: Colônia do Gurguéia, EstadoID: 18, CodigoIBGE: 2202752
Nome: Colônia do Piauí, EstadoID: 18, CodigoIBGE: 2202778
Nome: Colônia Leopoldina, EstadoID: 2, CodigoIBGE: 2702108
Nome: Colorado, EstadoID: 16, CodigoIBGE: 4105904
Nome: Colorado, EstadoID: 21, CodigoIBGE: 4305603
Nome: Colorado do Oeste, EstadoID: 22, CodigoIBGE: 1100064
Nome: Coluna, EstadoID: 13, CodigoIBGE: 3116803
Nome: Combinado, EstadoID: 27, CodigoIBGE: 1705557
Nome: Comendador Gomes, EstadoID: 13, CodigoIBGE: 3116902
Nome: Comendador Levy Gasparian, EstadoID: 19, CodigoIBGE: 3300951
Nome: Comercinho, EstadoID: 13, CodigoIBGE: 3117009
Nome: Comodoro, EstadoID: 11, CodigoIBGE: 5103304
Nome: Conceição, EstadoID: 15, CodigoIBGE: 2504405
Nome: Conceição da Aparecida, EstadoID: 13, CodigoIBGE: 3117108
Nome: Conceição da Barra, EstadoID: 8, CodigoIBGE: 3201605
Nome: Conceição da Barra de Minas, EstadoID: 13, CodigoIBGE: 3115201
Nome: Conceição da Feira, EstadoID: 5, CodigoIBGE: 2908200
Nome: Conceição das Alagoas, EstadoID: 13, CodigoIBGE: 3117306
Nome: Conceição das Pedras, EstadoID: 13, CodigoIBGE: 3117207
Nome: Conceição de Ipanema, EstadoID: 13, CodigoIBGE: 3117405
